sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split
CELEBDF_0001344,Celeb-DF v2,Celeb-synthesis/id1_id9_0000.mp4,1,365,584,500,FMP4,0.74,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001345,Celeb-DF v2,Celeb-synthesis/id1_id9_0001.mp4,1,272,532,500,FMP4,0.52,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001346,Celeb-DF v2,Celeb-synthesis/id1_id9_0002.mp4,1,400,494,500,FMP4,1.25,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001347,Celeb-DF v2,Celeb-synthesis/id1_id9_0003.mp4,1,451,590,500,FMP4,2.13,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001348,Celeb-DF v2,Celeb-synthesis/id1_id9_0004.mp4,1,409,432,500,FMP4,0.57,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001349,Celeb-DF v2,Celeb-synthesis/id1_id9_0005.mp4,1,422,510,500,FMP4,1.1,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001350,Celeb-DF v2,Celeb-synthesis/id1_id9_0006.mp4,1,505,574,500,FMP4,0.88,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001351,Celeb-DF v2,Celeb-synthesis/id1_id9_0007.mp4,1,328,518,500,FMP4,0.72,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001352,Celeb-DF v2,Celeb-synthesis/id1_id9_0009.mp4,1,412,480,500,FMP4,1.87,DeepFake,Celeb-synthesis,id1,id9,,CELEB_COMPONENT_000,,train
CELEBDF_0001353,Celeb-DF v2,Celeb-synthesis/id20_id0_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001354,Celeb-DF v2,Celeb-synthesis/id20_id0_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001355,Celeb-DF v2,Celeb-synthesis/id20_id0_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001356,Celeb-DF v2,Celeb-synthesis/id20_id0_0003.mp4,1,337,844,452,FMP4,1.03,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001357,Celeb-DF v2,Celeb-synthesis/id20_id0_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001358,Celeb-DF v2,Celeb-synthesis/id20_id0_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001359,Celeb-DF v2,Celeb-synthesis/id20_id0_0008.mp4,1,338,674,500,FMP4,0.96,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001360,Celeb-DF v2,Celeb-synthesis/id20_id0_0009.mp4,1,334,666,500,FMP4,1.09,DeepFake,Celeb-synthesis,id20,id0,,CELEB_COMPONENT_000,,train
CELEBDF_0001361,Celeb-DF v2,Celeb-synthesis/id20_id16_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001362,Celeb-DF v2,Celeb-synthesis/id20_id16_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001363,Celeb-DF v2,Celeb-synthesis/id20_id16_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001364,Celeb-DF v2,Celeb-synthesis/id20_id16_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001365,Celeb-DF v2,Celeb-synthesis/id20_id16_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001366,Celeb-DF v2,Celeb-synthesis/id20_id16_0006.mp4,1,328,844,452,FMP4,0.88,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001367,Celeb-DF v2,Celeb-synthesis/id20_id16_0007.mp4,1,347,672,500,FMP4,1.68,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001368,Celeb-DF v2,Celeb-synthesis/id20_id16_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001369,Celeb-DF v2,Celeb-synthesis/id20_id16_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0001370,Celeb-DF v2,Celeb-synthesis/id20_id17_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001371,Celeb-DF v2,Celeb-synthesis/id20_id17_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001372,Celeb-DF v2,Celeb-synthesis/id20_id17_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001373,Celeb-DF v2,Celeb-synthesis/id20_id17_0004.mp4,1,325,844,452,FMP4,0.86,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001374,Celeb-DF v2,Celeb-synthesis/id20_id17_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001375,Celeb-DF v2,Celeb-synthesis/id20_id17_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001376,Celeb-DF v2,Celeb-synthesis/id20_id17_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001377,Celeb-DF v2,Celeb-synthesis/id20_id17_0009.mp4,1,334,666,500,FMP4,1.09,DeepFake,Celeb-synthesis,id20,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0001378,Celeb-DF v2,Celeb-synthesis/id20_id19_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0001379,Celeb-DF v2,Celeb-synthesis/id20_id19_0002.mp4,1,311,620,500,FMP4,1.21,DeepFake,Celeb-synthesis,id20,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0001380,Celeb-DF v2,Celeb-synthesis/id20_id19_0005.mp4,1,324,844,452,FMP4,0.82,DeepFake,Celeb-synthesis,id20,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0001381,Celeb-DF v2,Celeb-synthesis/id20_id19_0006.mp4,1,328,844,452,FMP4,0.89,DeepFake,Celeb-synthesis,id20,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0001382,Celeb-DF v2,Celeb-synthesis/id20_id19_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0001383,Celeb-DF v2,Celeb-synthesis/id20_id19_0009.mp4,1,334,666,500,FMP4,1.11,DeepFake,Celeb-synthesis,id20,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0001384,Celeb-DF v2,Celeb-synthesis/id20_id1_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001385,Celeb-DF v2,Celeb-synthesis/id20_id1_0001.mp4,1,306,856,476,FMP4,1.45,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001386,Celeb-DF v2,Celeb-synthesis/id20_id1_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001387,Celeb-DF v2,Celeb-synthesis/id20_id1_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001388,Celeb-DF v2,Celeb-synthesis/id20_id1_0004.mp4,1,325,844,452,FMP4,0.86,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001389,Celeb-DF v2,Celeb-synthesis/id20_id1_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001390,Celeb-DF v2,Celeb-synthesis/id20_id1_0006.mp4,1,328,844,452,FMP4,0.88,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001391,Celeb-DF v2,Celeb-synthesis/id20_id1_0007.mp4,1,347,672,500,FMP4,1.56,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001392,Celeb-DF v2,Celeb-synthesis/id20_id1_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001393,Celeb-DF v2,Celeb-synthesis/id20_id1_0009.mp4,1,334,666,500,FMP4,1.11,DeepFake,Celeb-synthesis,id20,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0001394,Celeb-DF v2,Celeb-synthesis/id20_id21_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001395,Celeb-DF v2,Celeb-synthesis/id20_id21_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001396,Celeb-DF v2,Celeb-synthesis/id20_id21_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001397,Celeb-DF v2,Celeb-synthesis/id20_id21_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001398,Celeb-DF v2,Celeb-synthesis/id20_id21_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001399,Celeb-DF v2,Celeb-synthesis/id20_id21_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001400,Celeb-DF v2,Celeb-synthesis/id20_id21_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001401,Celeb-DF v2,Celeb-synthesis/id20_id21_0009.mp4,1,334,666,500,FMP4,1.07,DeepFake,Celeb-synthesis,id20,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0001402,Celeb-DF v2,Celeb-synthesis/id20_id22_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001403,Celeb-DF v2,Celeb-synthesis/id20_id22_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001404,Celeb-DF v2,Celeb-synthesis/id20_id22_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001405,Celeb-DF v2,Celeb-synthesis/id20_id22_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001406,Celeb-DF v2,Celeb-synthesis/id20_id22_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001407,Celeb-DF v2,Celeb-synthesis/id20_id22_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001408,Celeb-DF v2,Celeb-synthesis/id20_id22_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0001409,Celeb-DF v2,Celeb-synthesis/id20_id23_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001410,Celeb-DF v2,Celeb-synthesis/id20_id23_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001411,Celeb-DF v2,Celeb-synthesis/id20_id23_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001412,Celeb-DF v2,Celeb-synthesis/id20_id23_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001413,Celeb-DF v2,Celeb-synthesis/id20_id23_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001414,Celeb-DF v2,Celeb-synthesis/id20_id23_0007.mp4,1,347,672,500,FMP4,1.69,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001415,Celeb-DF v2,Celeb-synthesis/id20_id23_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001416,Celeb-DF v2,Celeb-synthesis/id20_id23_0009.mp4,1,334,666,500,FMP4,1.07,DeepFake,Celeb-synthesis,id20,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0001417,Celeb-DF v2,Celeb-synthesis/id20_id24_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001418,Celeb-DF v2,Celeb-synthesis/id20_id24_0001.mp4,1,306,856,476,FMP4,1.45,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001419,Celeb-DF v2,Celeb-synthesis/id20_id24_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001420,Celeb-DF v2,Celeb-synthesis/id20_id24_0003.mp4,1,337,844,452,FMP4,1.01,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001421,Celeb-DF v2,Celeb-synthesis/id20_id24_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001422,Celeb-DF v2,Celeb-synthesis/id20_id24_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001423,Celeb-DF v2,Celeb-synthesis/id20_id24_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001424,Celeb-DF v2,Celeb-synthesis/id20_id24_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0001425,Celeb-DF v2,Celeb-synthesis/id20_id25_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001426,Celeb-DF v2,Celeb-synthesis/id20_id25_0001.mp4,1,306,856,476,FMP4,1.45,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001427,Celeb-DF v2,Celeb-synthesis/id20_id25_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001428,Celeb-DF v2,Celeb-synthesis/id20_id25_0003.mp4,1,337,844,452,FMP4,1.01,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001429,Celeb-DF v2,Celeb-synthesis/id20_id25_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001430,Celeb-DF v2,Celeb-synthesis/id20_id25_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001431,Celeb-DF v2,Celeb-synthesis/id20_id25_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0001432,Celeb-DF v2,Celeb-synthesis/id20_id26_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0001433,Celeb-DF v2,Celeb-synthesis/id20_id26_0008.mp4,1,338,674,500,FMP4,0.96,DeepFake,Celeb-synthesis,id20,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0001434,Celeb-DF v2,Celeb-synthesis/id20_id26_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0001435,Celeb-DF v2,Celeb-synthesis/id20_id27_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id27,,CELEB_COMPONENT_000,,train
CELEBDF_0001436,Celeb-DF v2,Celeb-synthesis/id20_id27_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id27,,CELEB_COMPONENT_000,,train
CELEBDF_0001437,Celeb-DF v2,Celeb-synthesis/id20_id27_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id27,,CELEB_COMPONENT_000,,train
CELEBDF_0001438,Celeb-DF v2,Celeb-synthesis/id20_id27_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id27,,CELEB_COMPONENT_000,,train
CELEBDF_0001439,Celeb-DF v2,Celeb-synthesis/id20_id27_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id27,,CELEB_COMPONENT_000,,train
CELEBDF_0001440,Celeb-DF v2,Celeb-synthesis/id20_id27_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id27,,CELEB_COMPONENT_000,,train
CELEBDF_0001441,Celeb-DF v2,Celeb-synthesis/id20_id28_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001442,Celeb-DF v2,Celeb-synthesis/id20_id28_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001443,Celeb-DF v2,Celeb-synthesis/id20_id28_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001444,Celeb-DF v2,Celeb-synthesis/id20_id28_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001445,Celeb-DF v2,Celeb-synthesis/id20_id28_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001446,Celeb-DF v2,Celeb-synthesis/id20_id28_0006.mp4,1,328,844,452,FMP4,0.88,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001447,Celeb-DF v2,Celeb-synthesis/id20_id28_0008.mp4,1,338,674,500,FMP4,0.96,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001448,Celeb-DF v2,Celeb-synthesis/id20_id28_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id28,,CELEB_COMPONENT_000,,train
CELEBDF_0001449,Celeb-DF v2,Celeb-synthesis/id20_id29_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001450,Celeb-DF v2,Celeb-synthesis/id20_id29_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001451,Celeb-DF v2,Celeb-synthesis/id20_id29_0003.mp4,1,337,844,452,FMP4,1.01,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001452,Celeb-DF v2,Celeb-synthesis/id20_id29_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001453,Celeb-DF v2,Celeb-synthesis/id20_id29_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001454,Celeb-DF v2,Celeb-synthesis/id20_id29_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001455,Celeb-DF v2,Celeb-synthesis/id20_id29_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id29,,CELEB_COMPONENT_000,,train
CELEBDF_0001456,Celeb-DF v2,Celeb-synthesis/id20_id2_0000.mp4,1,315,856,476,FMP4,0.77,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001457,Celeb-DF v2,Celeb-synthesis/id20_id2_0001.mp4,1,306,856,476,FMP4,1.46,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001458,Celeb-DF v2,Celeb-synthesis/id20_id2_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001459,Celeb-DF v2,Celeb-synthesis/id20_id2_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001460,Celeb-DF v2,Celeb-synthesis/id20_id2_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001461,Celeb-DF v2,Celeb-synthesis/id20_id2_0006.mp4,1,328,844,452,FMP4,0.88,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001462,Celeb-DF v2,Celeb-synthesis/id20_id2_0007.mp4,1,347,672,500,FMP4,1.68,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001463,Celeb-DF v2,Celeb-synthesis/id20_id2_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001464,Celeb-DF v2,Celeb-synthesis/id20_id2_0009.mp4,1,334,666,500,FMP4,1.1,DeepFake,Celeb-synthesis,id20,id2,,CELEB_COMPONENT_000,,train
CELEBDF_0001465,Celeb-DF v2,Celeb-synthesis/id20_id30_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001466,Celeb-DF v2,Celeb-synthesis/id20_id30_0001.mp4,1,306,856,476,FMP4,1.45,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001467,Celeb-DF v2,Celeb-synthesis/id20_id30_0002.mp4,1,311,620,500,FMP4,1.29,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001468,Celeb-DF v2,Celeb-synthesis/id20_id30_0003.mp4,1,337,844,452,FMP4,1.03,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001469,Celeb-DF v2,Celeb-synthesis/id20_id30_0005.mp4,1,324,844,452,FMP4,0.81,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001470,Celeb-DF v2,Celeb-synthesis/id20_id30_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001471,Celeb-DF v2,Celeb-synthesis/id20_id30_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001472,Celeb-DF v2,Celeb-synthesis/id20_id30_0009.mp4,1,334,666,500,FMP4,1.08,DeepFake,Celeb-synthesis,id20,id30,,CELEB_COMPONENT_000,,train
CELEBDF_0001473,Celeb-DF v2,Celeb-synthesis/id20_id31_0000.mp4,1,315,856,476,FMP4,0.76,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001474,Celeb-DF v2,Celeb-synthesis/id20_id31_0001.mp4,1,306,856,476,FMP4,1.45,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001475,Celeb-DF v2,Celeb-synthesis/id20_id31_0002.mp4,1,311,620,500,FMP4,1.28,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001476,Celeb-DF v2,Celeb-synthesis/id20_id31_0003.mp4,1,337,844,452,FMP4,1.02,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001477,Celeb-DF v2,Celeb-synthesis/id20_id31_0005.mp4,1,324,844,452,FMP4,0.8,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001478,Celeb-DF v2,Celeb-synthesis/id20_id31_0006.mp4,1,328,844,452,FMP4,0.87,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001479,Celeb-DF v2,Celeb-synthesis/id20_id31_0007.mp4,1,347,672,500,FMP4,1.67,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
CELEBDF_0001480,Celeb-DF v2,Celeb-synthesis/id20_id31_0008.mp4,1,338,674,500,FMP4,0.95,DeepFake,Celeb-synthesis,id20,id31,,CELEB_COMPONENT_000,,train
