sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split
FFPP_0001521,FaceForensics++,Deepfakes/521_517.mp4,1,304,640,480,h264,0.6,Deepfakes,Deepfakes,,ORIG_517,ORIG_521,PAIR_ORIG_517_ORIG_521,,
FFPP_0001522,FaceForensics++,Deepfakes/522_337.mp4,1,713,602,480,h264,1.02,Deepfakes,Deepfakes,,ORIG_337,ORIG_522,PAIR_ORIG_337_ORIG_522,,
FFPP_0001523,FaceForensics++,Deepfakes/523_541.mp4,1,375,854,480,h264,0.86,Deepfakes,Deepfakes,,ORIG_541,ORIG_523,PAIR_ORIG_523_ORIG_541,,
FFPP_0001524,FaceForensics++,Deepfakes/524_580.mp4,1,527,854,480,h264,0.9,Deepfakes,Deepfakes,,ORIG_580,ORIG_524,PAIR_ORIG_524_ORIG_580,,
FFPP_0001525,FaceForensics++,Deepfakes/525_509.mp4,1,517,854,480,h264,0.64,Deepfakes,Deepfakes,,ORIG_509,ORIG_525,PAIR_ORIG_509_ORIG_525,,
FFPP_0001526,FaceForensics++,Deepfakes/526_436.mp4,1,838,1280,720,h264,2.96,Deepfakes,Deepfakes,,ORIG_436,ORIG_526,PAIR_ORIG_436_ORIG_526,,
FFPP_0001527,FaceForensics++,Deepfakes/527_454.mp4,1,342,1280,720,h264,0.85,Deepfakes,Deepfakes,,ORIG_454,ORIG_527,PAIR_ORIG_454_ORIG_527,,
FFPP_0001528,FaceForensics++,Deepfakes/528_510.mp4,1,377,720,480,h264,1.23,Deepfakes,Deepfakes,,ORIG_510,ORIG_528,PAIR_ORIG_510_ORIG_528,,
FFPP_0001529,FaceForensics++,Deepfakes/529_633.mp4,1,335,1920,1080,h264,3.27,Deepfakes,Deepfakes,,ORIG_633,ORIG_529,PAIR_ORIG_529_ORIG_633,,
FFPP_0001530,FaceForensics++,Deepfakes/530_594.mp4,1,716,1280,720,h264,3.83,Deepfakes,Deepfakes,,ORIG_594,ORIG_530,PAIR_ORIG_530_ORIG_594,,
FFPP_0001531,FaceForensics++,Deepfakes/531_549.mp4,1,319,640,480,h264,0.83,Deepfakes,Deepfakes,,ORIG_549,ORIG_531,PAIR_ORIG_531_ORIG_549,,
FFPP_0001532,FaceForensics++,Deepfakes/532_544.mp4,1,391,1280,720,h264,1.24,Deepfakes,Deepfakes,,ORIG_544,ORIG_532,PAIR_ORIG_532_ORIG_544,,
FFPP_0001533,FaceForensics++,Deepfakes/533_450.mp4,1,558,1920,1080,h264,3.65,Deepfakes,Deepfakes,,ORIG_450,ORIG_533,PAIR_ORIG_450_ORIG_533,,
FFPP_0001534,FaceForensics++,Deepfakes/534_490.mp4,1,384,1280,720,h264,1.69,Deepfakes,Deepfakes,,ORIG_490,ORIG_534,PAIR_ORIG_490_ORIG_534,,
FFPP_0001535,FaceForensics++,Deepfakes/535_587.mp4,1,667,640,480,h264,0.85,Deepfakes,Deepfakes,,ORIG_587,ORIG_535,PAIR_ORIG_535_ORIG_587,,
FFPP_0001536,FaceForensics++,Deepfakes/536_540.mp4,1,603,1280,720,h264,2.05,Deepfakes,Deepfakes,,ORIG_540,ORIG_536,PAIR_ORIG_536_ORIG_540,,
FFPP_0001537,FaceForensics++,Deepfakes/537_563.mp4,1,385,1280,720,h264,1.99,Deepfakes,Deepfakes,,ORIG_563,ORIG_537,PAIR_ORIG_537_ORIG_563,,
FFPP_0001538,FaceForensics++,Deepfakes/538_493.mp4,1,596,854,480,h264,1.13,Deepfakes,Deepfakes,,ORIG_493,ORIG_538,PAIR_ORIG_493_ORIG_538,,
FFPP_0001539,FaceForensics++,Deepfakes/539_499.mp4,1,313,640,480,h264,0.43,Deepfakes,Deepfakes,,ORIG_499,ORIG_539,PAIR_ORIG_499_ORIG_539,,
FFPP_0001540,FaceForensics++,Deepfakes/540_536.mp4,1,957,1280,720,h264,2.63,Deepfakes,Deepfakes,,ORIG_536,ORIG_540,PAIR_ORIG_536_ORIG_540,,
FFPP_0001541,FaceForensics++,Deepfakes/541_523.mp4,1,390,642,480,h264,0.42,Deepfakes,Deepfakes,,ORIG_523,ORIG_541,PAIR_ORIG_523_ORIG_541,,
FFPP_0001542,FaceForensics++,Deepfakes/542_520.mp4,1,320,1280,720,h264,1.2,Deepfakes,Deepfakes,,ORIG_520,ORIG_542,PAIR_ORIG_520_ORIG_542,,
FFPP_0001543,FaceForensics++,Deepfakes/543_559.mp4,1,718,656,480,h264,1.29,Deepfakes,Deepfakes,,ORIG_559,ORIG_543,PAIR_ORIG_543_ORIG_559,,
FFPP_0001544,FaceForensics++,Deepfakes/544_532.mp4,1,355,1280,720,h264,1.57,Deepfakes,Deepfakes,,ORIG_532,ORIG_544,PAIR_ORIG_532_ORIG_544,,
FFPP_0001545,FaceForensics++,Deepfakes/545_553.mp4,1,436,640,480,h264,0.95,Deepfakes,Deepfakes,,ORIG_553,ORIG_545,PAIR_ORIG_545_ORIG_553,,
FFPP_0001546,FaceForensics++,Deepfakes/546_621.mp4,1,714,854,480,h264,1.17,Deepfakes,Deepfakes,,ORIG_621,ORIG_546,PAIR_ORIG_546_ORIG_621,,
FFPP_0001547,FaceForensics++,Deepfakes/547_574.mp4,1,496,1920,1080,h264,3.66,Deepfakes,Deepfakes,,ORIG_574,ORIG_547,PAIR_ORIG_547_ORIG_574,,
FFPP_0001548,FaceForensics++,Deepfakes/548_632.mp4,1,573,1280,720,h264,2.49,Deepfakes,Deepfakes,,ORIG_632,ORIG_548,PAIR_ORIG_548_ORIG_632,,
FFPP_0001549,FaceForensics++,Deepfakes/549_531.mp4,1,624,1280,720,h264,13.45,Deepfakes,Deepfakes,,ORIG_531,ORIG_549,PAIR_ORIG_531_ORIG_549,,
FFPP_0001550,FaceForensics++,Deepfakes/550_452.mp4,1,444,640,480,h264,0.61,Deepfakes,Deepfakes,,ORIG_452,ORIG_550,PAIR_ORIG_452_ORIG_550,,
FFPP_0001551,FaceForensics++,Deepfakes/551_631.mp4,1,727,1280,720,h264,4.81,Deepfakes,Deepfakes,,ORIG_631,ORIG_551,PAIR_ORIG_551_ORIG_631,,
FFPP_0001552,FaceForensics++,Deepfakes/552_851.mp4,1,303,1280,720,h264,1.29,Deepfakes,Deepfakes,,ORIG_851,ORIG_552,PAIR_ORIG_552_ORIG_851,,
FFPP_0001553,FaceForensics++,Deepfakes/553_545.mp4,1,364,640,480,h264,0.53,Deepfakes,Deepfakes,,ORIG_545,ORIG_553,PAIR_ORIG_545_ORIG_553,,
FFPP_0001554,FaceForensics++,Deepfakes/554_572.mp4,1,828,1280,720,h264,2.64,Deepfakes,Deepfakes,,ORIG_572,ORIG_554,PAIR_ORIG_554_ORIG_572,,
FFPP_0001555,FaceForensics++,Deepfakes/555_516.mp4,1,572,1920,1080,h264,7.05,Deepfakes,Deepfakes,,ORIG_516,ORIG_555,PAIR_ORIG_516_ORIG_555,,
FFPP_0001556,FaceForensics++,Deepfakes/556_588.mp4,1,372,640,480,h264,0.54,Deepfakes,Deepfakes,,ORIG_588,ORIG_556,PAIR_ORIG_556_ORIG_588,,
FFPP_0001557,FaceForensics++,Deepfakes/557_560.mp4,1,509,854,480,h264,0.93,Deepfakes,Deepfakes,,ORIG_560,ORIG_557,PAIR_ORIG_557_ORIG_560,,
FFPP_0001558,FaceForensics++,Deepfakes/558_583.mp4,1,535,1280,720,h264,3.18,Deepfakes,Deepfakes,,ORIG_583,ORIG_558,PAIR_ORIG_558_ORIG_583,,
FFPP_0001559,FaceForensics++,Deepfakes/559_543.mp4,1,334,1280,720,h264,2.28,Deepfakes,Deepfakes,,ORIG_543,ORIG_559,PAIR_ORIG_543_ORIG_559,,
FFPP_0001560,FaceForensics++,Deepfakes/560_557.mp4,1,349,640,480,h264,0.41,Deepfakes,Deepfakes,,ORIG_557,ORIG_560,PAIR_ORIG_557_ORIG_560,,
FFPP_0001561,FaceForensics++,Deepfakes/561_998.mp4,1,416,1920,1080,h264,3.03,Deepfakes,Deepfakes,,ORIG_998,ORIG_561,PAIR_ORIG_561_ORIG_998,,
FFPP_0001562,FaceForensics++,Deepfakes/562_626.mp4,1,467,1280,720,h264,3.01,Deepfakes,Deepfakes,,ORIG_626,ORIG_562,PAIR_ORIG_562_ORIG_626,,
FFPP_0001563,FaceForensics++,Deepfakes/563_537.mp4,1,390,640,480,h264,0.61,Deepfakes,Deepfakes,,ORIG_537,ORIG_563,PAIR_ORIG_537_ORIG_563,,
FFPP_0001564,FaceForensics++,Deepfakes/564_971.mp4,1,648,1920,1080,h264,4.03,Deepfakes,Deepfakes,,ORIG_971,ORIG_564,PAIR_ORIG_564_ORIG_971,,
FFPP_0001565,FaceForensics++,Deepfakes/565_589.mp4,1,430,656,480,h264,0.85,Deepfakes,Deepfakes,,ORIG_589,ORIG_565,PAIR_ORIG_565_ORIG_589,,
FFPP_0001566,FaceForensics++,Deepfakes/566_617.mp4,1,723,854,480,h264,2.92,Deepfakes,Deepfakes,,ORIG_617,ORIG_566,PAIR_ORIG_566_ORIG_617,,
FFPP_0001567,FaceForensics++,Deepfakes/567_606.mp4,1,340,854,480,h264,0.64,Deepfakes,Deepfakes,,ORIG_606,ORIG_567,PAIR_ORIG_567_ORIG_606,,
FFPP_0001568,FaceForensics++,Deepfakes/568_628.mp4,1,570,640,480,h264,0.99,Deepfakes,Deepfakes,,ORIG_628,ORIG_568,PAIR_ORIG_568_ORIG_628,,
FFPP_0001569,FaceForensics++,Deepfakes/569_921.mp4,1,335,1920,1080,h264,3.27,Deepfakes,Deepfakes,,ORIG_921,ORIG_569,PAIR_ORIG_569_ORIG_921,,
FFPP_0001570,FaceForensics++,Deepfakes/570_624.mp4,1,430,1280,720,h264,1.82,Deepfakes,Deepfakes,,ORIG_624,ORIG_570,PAIR_ORIG_570_ORIG_624,,
FFPP_0001571,FaceForensics++,Deepfakes/571_746.mp4,1,576,1280,720,h264,2.88,Deepfakes,Deepfakes,,ORIG_746,ORIG_571,PAIR_ORIG_571_ORIG_746,,
FFPP_0001572,FaceForensics++,Deepfakes/572_554.mp4,1,347,1280,720,h264,1.39,Deepfakes,Deepfakes,,ORIG_554,ORIG_572,PAIR_ORIG_554_ORIG_572,,
FFPP_0001573,FaceForensics++,Deepfakes/573_757.mp4,1,613,1280,720,h264,2.95,Deepfakes,Deepfakes,,ORIG_757,ORIG_573,PAIR_ORIG_573_ORIG_757,,
FFPP_0001574,FaceForensics++,Deepfakes/574_547.mp4,1,507,656,480,h264,0.9,Deepfakes,Deepfakes,,ORIG_547,ORIG_574,PAIR_ORIG_547_ORIG_574,,
FFPP_0001575,FaceForensics++,Deepfakes/575_603.mp4,1,557,1280,720,h264,3.4,Deepfakes,Deepfakes,,ORIG_603,ORIG_575,PAIR_ORIG_575_ORIG_603,,
FFPP_0001576,FaceForensics++,Deepfakes/576_155.mp4,1,461,1280,720,h264,2.85,Deepfakes,Deepfakes,,ORIG_155,ORIG_576,PAIR_ORIG_155_ORIG_576,,
FFPP_0001577,FaceForensics++,Deepfakes/577_593.mp4,1,344,1920,1080,h264,2.38,Deepfakes,Deepfakes,,ORIG_593,ORIG_577,PAIR_ORIG_577_ORIG_593,,
FFPP_0001578,FaceForensics++,Deepfakes/578_636.mp4,1,564,1280,720,h264,1.97,Deepfakes,Deepfakes,,ORIG_636,ORIG_578,PAIR_ORIG_578_ORIG_636,,
FFPP_0001579,FaceForensics++,Deepfakes/579_701.mp4,1,476,1920,1080,h264,3.29,Deepfakes,Deepfakes,,ORIG_701,ORIG_579,PAIR_ORIG_579_ORIG_701,,
FFPP_0001580,FaceForensics++,Deepfakes/580_524.mp4,1,292,1280,720,h264,1.07,Deepfakes,Deepfakes,,ORIG_524,ORIG_580,PAIR_ORIG_524_ORIG_580,,
FFPP_0001581,FaceForensics++,Deepfakes/581_697.mp4,1,382,1920,1080,h264,4.39,Deepfakes,Deepfakes,,ORIG_697,ORIG_581,PAIR_ORIG_581_ORIG_697,,
FFPP_0001582,FaceForensics++,Deepfakes/582_172.mp4,1,431,654,480,h264,1.81,Deepfakes,Deepfakes,,ORIG_172,ORIG_582,PAIR_ORIG_172_ORIG_582,,
FFPP_0001583,FaceForensics++,Deepfakes/583_558.mp4,1,475,1280,720,h264,1.67,Deepfakes,Deepfakes,,ORIG_558,ORIG_583,PAIR_ORIG_558_ORIG_583,,
FFPP_0001584,FaceForensics++,Deepfakes/584_823.mp4,1,475,1280,720,h264,1.88,Deepfakes,Deepfakes,,ORIG_823,ORIG_584,PAIR_ORIG_584_ORIG_823,,
FFPP_0001585,FaceForensics++,Deepfakes/585_599.mp4,1,359,1280,720,h264,1.55,Deepfakes,Deepfakes,,ORIG_599,ORIG_585,PAIR_ORIG_585_ORIG_599,,
FFPP_0001586,FaceForensics++,Deepfakes/586_223.mp4,1,379,1920,1080,h264,3.76,Deepfakes,Deepfakes,,ORIG_223,ORIG_586,PAIR_ORIG_223_ORIG_586,,
FFPP_0001587,FaceForensics++,Deepfakes/587_535.mp4,1,626,640,480,h264,0.91,Deepfakes,Deepfakes,,ORIG_535,ORIG_587,PAIR_ORIG_535_ORIG_587,,
FFPP_0001588,FaceForensics++,Deepfakes/588_556.mp4,1,544,854,480,h264,1.03,Deepfakes,Deepfakes,,ORIG_556,ORIG_588,PAIR_ORIG_556_ORIG_588,,
FFPP_0001589,FaceForensics++,Deepfakes/589_565.mp4,1,686,640,480,h264,1.49,Deepfakes,Deepfakes,,ORIG_565,ORIG_589,PAIR_ORIG_565_ORIG_589,,
FFPP_0001590,FaceForensics++,Deepfakes/590_034.mp4,1,600,1920,1080,h264,6.3,Deepfakes,Deepfakes,,ORIG_034,ORIG_590,PAIR_ORIG_034_ORIG_590,,
FFPP_0001591,FaceForensics++,Deepfakes/591_605.mp4,1,541,1280,720,h264,2.73,Deepfakes,Deepfakes,,ORIG_605,ORIG_591,PAIR_ORIG_591_ORIG_605,,
FFPP_0001592,FaceForensics++,Deepfakes/592_500.mp4,1,383,854,480,h264,0.53,Deepfakes,Deepfakes,,ORIG_500,ORIG_592,PAIR_ORIG_500_ORIG_592,,
FFPP_0001593,FaceForensics++,Deepfakes/593_577.mp4,1,535,1920,1080,h264,4.17,Deepfakes,Deepfakes,,ORIG_577,ORIG_593,PAIR_ORIG_577_ORIG_593,,
FFPP_0001594,FaceForensics++,Deepfakes/594_530.mp4,1,294,1280,720,h264,1.09,Deepfakes,Deepfakes,,ORIG_530,ORIG_594,PAIR_ORIG_530_ORIG_594,,
FFPP_0001595,FaceForensics++,Deepfakes/595_597.mp4,1,565,1280,720,h264,2.06,Deepfakes,Deepfakes,,ORIG_597,ORIG_595,PAIR_ORIG_595_ORIG_597,,
FFPP_0001596,FaceForensics++,Deepfakes/596_609.mp4,1,557,600,480,h264,1.15,Deepfakes,Deepfakes,,ORIG_609,ORIG_596,PAIR_ORIG_596_ORIG_609,,
FFPP_0001597,FaceForensics++,Deepfakes/597_595.mp4,1,297,640,480,h264,0.48,Deepfakes,Deepfakes,,ORIG_595,ORIG_597,PAIR_ORIG_595_ORIG_597,,
FFPP_0001598,FaceForensics++,Deepfakes/598_178.mp4,1,686,640,480,h264,0.64,Deepfakes,Deepfakes,,ORIG_178,ORIG_598,PAIR_ORIG_178_ORIG_598,,
FFPP_0001599,FaceForensics++,Deepfakes/599_585.mp4,1,398,1280,720,h264,2.01,Deepfakes,Deepfakes,,ORIG_585,ORIG_599,PAIR_ORIG_585_ORIG_599,,
FFPP_0001600,FaceForensics++,Deepfakes/600_505.mp4,1,388,640,480,h264,0.92,Deepfakes,Deepfakes,,ORIG_505,ORIG_600,PAIR_ORIG_505_ORIG_600,,
FFPP_0001601,FaceForensics++,Deepfakes/601_653.mp4,1,364,654,480,h264,0.54,Deepfakes,Deepfakes,,ORIG_653,ORIG_601,PAIR_ORIG_601_ORIG_653,,
FFPP_0001602,FaceForensics++,Deepfakes/602_397.mp4,1,667,1920,1080,h264,6.64,Deepfakes,Deepfakes,,ORIG_397,ORIG_602,PAIR_ORIG_397_ORIG_602,,
FFPP_0001603,FaceForensics++,Deepfakes/603_575.mp4,1,296,1280,720,h264,1.41,Deepfakes,Deepfakes,,ORIG_575,ORIG_603,PAIR_ORIG_575_ORIG_603,,
FFPP_0001604,FaceForensics++,Deepfakes/604_703.mp4,1,825,1280,720,h264,2.72,Deepfakes,Deepfakes,,ORIG_703,ORIG_604,PAIR_ORIG_604_ORIG_703,,
FFPP_0001605,FaceForensics++,Deepfakes/605_591.mp4,1,664,848,480,h264,1.15,Deepfakes,Deepfakes,,ORIG_591,ORIG_605,PAIR_ORIG_591_ORIG_605,,
FFPP_0001606,FaceForensics++,Deepfakes/606_567.mp4,1,387,848,480,h264,0.53,Deepfakes,Deepfakes,,ORIG_567,ORIG_606,PAIR_ORIG_567_ORIG_606,,
FFPP_0001607,FaceForensics++,Deepfakes/607_683.mp4,1,454,1920,1080,h264,4.55,Deepfakes,Deepfakes,,ORIG_683,ORIG_607,PAIR_ORIG_607_ORIG_683,,
FFPP_0001608,FaceForensics++,Deepfakes/608_675.mp4,1,1205,600,480,h264,1.71,Deepfakes,Deepfakes,,ORIG_675,ORIG_608,PAIR_ORIG_608_ORIG_675,,
FFPP_0001609,FaceForensics++,Deepfakes/609_596.mp4,1,489,600,480,h264,1.63,Deepfakes,Deepfakes,,ORIG_596,ORIG_609,PAIR_ORIG_596_ORIG_609,,
FFPP_0001610,FaceForensics++,Deepfakes/610_692.mp4,1,394,1280,720,h264,2.0,Deepfakes,Deepfakes,,ORIG_692,ORIG_610,PAIR_ORIG_610_ORIG_692,,
FFPP_0001611,FaceForensics++,Deepfakes/611_760.mp4,1,645,640,480,h264,0.75,Deepfakes,Deepfakes,,ORIG_760,ORIG_611,PAIR_ORIG_611_ORIG_760,,
FFPP_0001612,FaceForensics++,Deepfakes/612_702.mp4,1,420,1280,720,h264,2.06,Deepfakes,Deepfakes,,ORIG_702,ORIG_612,PAIR_ORIG_612_ORIG_702,,
FFPP_0001613,FaceForensics++,Deepfakes/613_685.mp4,1,415,1280,720,h264,1.2,Deepfakes,Deepfakes,,ORIG_685,ORIG_613,PAIR_ORIG_613_ORIG_685,,
FFPP_0001614,FaceForensics++,Deepfakes/614_616.mp4,1,507,1280,720,h264,2.03,Deepfakes,Deepfakes,,ORIG_616,ORIG_614,PAIR_ORIG_614_ORIG_616,,
FFPP_0001615,FaceForensics++,Deepfakes/615_687.mp4,1,452,1280,720,h264,1.75,Deepfakes,Deepfakes,,ORIG_687,ORIG_615,PAIR_ORIG_615_ORIG_687,,
FFPP_0001616,FaceForensics++,Deepfakes/616_614.mp4,1,663,640,480,h264,1.47,Deepfakes,Deepfakes,,ORIG_614,ORIG_616,PAIR_ORIG_614_ORIG_616,,
FFPP_0001617,FaceForensics++,Deepfakes/617_566.mp4,1,312,854,480,h264,0.62,Deepfakes,Deepfakes,,ORIG_566,ORIG_617,PAIR_ORIG_566_ORIG_617,,
FFPP_0001618,FaceForensics++,Deepfakes/618_629.mp4,1,382,1280,720,h264,2.0,Deepfakes,Deepfakes,,ORIG_629,ORIG_618,PAIR_ORIG_618_ORIG_629,,
FFPP_0001619,FaceForensics++,Deepfakes/619_620.mp4,1,305,1280,720,h264,1.01,Deepfakes,Deepfakes,,ORIG_620,ORIG_619,PAIR_ORIG_619_ORIG_620,,
FFPP_0001620,FaceForensics++,Deepfakes/620_619.mp4,1,628,1920,1080,h264,4.56,Deepfakes,Deepfakes,,ORIG_619,ORIG_620,PAIR_ORIG_619_ORIG_620,,
FFPP_0001621,FaceForensics++,Deepfakes/621_546.mp4,1,370,1280,720,h264,1.69,Deepfakes,Deepfakes,,ORIG_546,ORIG_621,PAIR_ORIG_546_ORIG_621,,
FFPP_0001622,FaceForensics++,Deepfakes/622_647.mp4,1,371,1280,720,h264,1.09,Deepfakes,Deepfakes,,ORIG_647,ORIG_622,PAIR_ORIG_622_ORIG_647,,
FFPP_0001623,FaceForensics++,Deepfakes/623_630.mp4,1,352,640,480,h264,0.65,Deepfakes,Deepfakes,,ORIG_630,ORIG_623,PAIR_ORIG_623_ORIG_630,,
FFPP_0001624,FaceForensics++,Deepfakes/624_570.mp4,1,350,854,480,h264,1.37,Deepfakes,Deepfakes,,ORIG_570,ORIG_624,PAIR_ORIG_570_ORIG_624,,
FFPP_0001625,FaceForensics++,Deepfakes/625_650.mp4,1,332,640,480,h264,0.62,Deepfakes,Deepfakes,,ORIG_650,ORIG_625,PAIR_ORIG_625_ORIG_650,,
FFPP_0001626,FaceForensics++,Deepfakes/626_562.mp4,1,975,854,480,h264,1.67,Deepfakes,Deepfakes,,ORIG_562,ORIG_626,PAIR_ORIG_562_ORIG_626,,
FFPP_0001627,FaceForensics++,Deepfakes/627_658.mp4,1,374,600,480,h264,0.86,Deepfakes,Deepfakes,,ORIG_658,ORIG_627,PAIR_ORIG_627_ORIG_658,,
FFPP_0001628,FaceForensics++,Deepfakes/628_568.mp4,1,895,640,480,h264,1.3,Deepfakes,Deepfakes,,ORIG_568,ORIG_628,PAIR_ORIG_568_ORIG_628,,
FFPP_0001629,FaceForensics++,Deepfakes/629_618.mp4,1,990,1280,720,h264,3.4,Deepfakes,Deepfakes,,ORIG_618,ORIG_629,PAIR_ORIG_618_ORIG_629,,
FFPP_0001630,FaceForensics++,Deepfakes/630_623.mp4,1,423,640,480,h264,1.29,Deepfakes,Deepfakes,,ORIG_623,ORIG_630,PAIR_ORIG_623_ORIG_630,,
FFPP_0001631,FaceForensics++,Deepfakes/631_551.mp4,1,424,656,480,h264,1.06,Deepfakes,Deepfakes,,ORIG_551,ORIG_631,PAIR_ORIG_551_ORIG_631,,
FFPP_0001632,FaceForensics++,Deepfakes/632_548.mp4,1,427,1920,1080,h264,4.04,Deepfakes,Deepfakes,,ORIG_548,ORIG_632,PAIR_ORIG_548_ORIG_632,,
FFPP_0001633,FaceForensics++,Deepfakes/633_529.mp4,1,512,1280,720,h264,2.21,Deepfakes,Deepfakes,,ORIG_529,ORIG_633,PAIR_ORIG_529_ORIG_633,,
FFPP_0001634,FaceForensics++,Deepfakes/634_660.mp4,1,338,1280,720,h264,1.47,Deepfakes,Deepfakes,,ORIG_660,ORIG_634,PAIR_ORIG_634_ORIG_660,,
FFPP_0001635,FaceForensics++,Deepfakes/635_642.mp4,1,764,854,480,h264,1.59,Deepfakes,Deepfakes,,ORIG_642,ORIG_635,PAIR_ORIG_635_ORIG_642,,
FFPP_0001636,FaceForensics++,Deepfakes/636_578.mp4,1,335,640,480,h264,0.56,Deepfakes,Deepfakes,,ORIG_578,ORIG_636,PAIR_ORIG_578_ORIG_636,,
FFPP_0001637,FaceForensics++,Deepfakes/637_427.mp4,1,510,1280,720,h264,1.22,Deepfakes,Deepfakes,,ORIG_427,ORIG_637,PAIR_ORIG_427_ORIG_637,,
FFPP_0001638,FaceForensics++,Deepfakes/638_640.mp4,1,698,1280,720,h264,2.99,Deepfakes,Deepfakes,,ORIG_640,ORIG_638,PAIR_ORIG_638_ORIG_640,,
FFPP_0001639,FaceForensics++,Deepfakes/639_841.mp4,1,662,1280,720,h264,2.56,Deepfakes,Deepfakes,,ORIG_841,ORIG_639,PAIR_ORIG_639_ORIG_841,,
FFPP_0001640,FaceForensics++,Deepfakes/640_638.mp4,1,306,1280,720,h264,1.37,Deepfakes,Deepfakes,,ORIG_638,ORIG_640,PAIR_ORIG_638_ORIG_640,,
FFPP_0001641,FaceForensics++,Deepfakes/641_662.mp4,1,350,1280,720,h264,2.44,Deepfakes,Deepfakes,,ORIG_662,ORIG_641,PAIR_ORIG_641_ORIG_662,,
FFPP_0001642,FaceForensics++,Deepfakes/642_635.mp4,1,573,656,480,h264,1.54,Deepfakes,Deepfakes,,ORIG_635,ORIG_642,PAIR_ORIG_635_ORIG_642,,
FFPP_0001643,FaceForensics++,Deepfakes/643_646.mp4,1,364,1280,720,h264,1.47,Deepfakes,Deepfakes,,ORIG_646,ORIG_643,PAIR_ORIG_643_ORIG_646,,
FFPP_0001644,FaceForensics++,Deepfakes/644_657.mp4,1,413,854,480,h264,0.87,Deepfakes,Deepfakes,,ORIG_657,ORIG_644,PAIR_ORIG_644_ORIG_657,,
FFPP_0001645,FaceForensics++,Deepfakes/645_688.mp4,1,554,1920,1080,h264,6.4,Deepfakes,Deepfakes,,ORIG_688,ORIG_645,PAIR_ORIG_645_ORIG_688,,
FFPP_0001646,FaceForensics++,Deepfakes/646_643.mp4,1,440,640,480,h264,0.58,Deepfakes,Deepfakes,,ORIG_643,ORIG_646,PAIR_ORIG_643_ORIG_646,,
FFPP_0001647,FaceForensics++,Deepfakes/647_622.mp4,1,699,1920,1080,h264,4.74,Deepfakes,Deepfakes,,ORIG_622,ORIG_647,PAIR_ORIG_622_ORIG_647,,
FFPP_0001648,FaceForensics++,Deepfakes/648_654.mp4,1,471,1280,720,h264,1.41,Deepfakes,Deepfakes,,ORIG_654,ORIG_648,PAIR_ORIG_648_ORIG_654,,
FFPP_0001649,FaceForensics++,Deepfakes/649_816.mp4,1,930,1280,720,h264,3.56,Deepfakes,Deepfakes,,ORIG_816,ORIG_649,PAIR_ORIG_649_ORIG_816,,
FFPP_0001650,FaceForensics++,Deepfakes/650_625.mp4,1,693,656,480,h264,0.88,Deepfakes,Deepfakes,,ORIG_625,ORIG_650,PAIR_ORIG_625_ORIG_650,,
FFPP_0001651,FaceForensics++,Deepfakes/651_835.mp4,1,380,1280,720,h264,2.34,Deepfakes,Deepfakes,,ORIG_835,ORIG_651,PAIR_ORIG_651_ORIG_835,,
FFPP_0001652,FaceForensics++,Deepfakes/652_773.mp4,1,456,1280,720,h264,1.86,Deepfakes,Deepfakes,,ORIG_773,ORIG_652,PAIR_ORIG_652_ORIG_773,,
FFPP_0001653,FaceForensics++,Deepfakes/653_601.mp4,1,731,654,480,h264,1.21,Deepfakes,Deepfakes,,ORIG_601,ORIG_653,PAIR_ORIG_601_ORIG_653,,
FFPP_0001654,FaceForensics++,Deepfakes/654_648.mp4,1,410,640,480,h264,0.72,Deepfakes,Deepfakes,,ORIG_648,ORIG_654,PAIR_ORIG_648_ORIG_654,,
FFPP_0001655,FaceForensics++,Deepfakes/655_444.mp4,1,678,640,480,h264,1.8,Deepfakes,Deepfakes,,ORIG_444,ORIG_655,PAIR_ORIG_444_ORIG_655,,
FFPP_0001656,FaceForensics++,Deepfakes/656_666.mp4,1,505,640,480,h264,0.74,Deepfakes,Deepfakes,,ORIG_666,ORIG_656,PAIR_ORIG_656_ORIG_666,,
FFPP_0001657,FaceForensics++,Deepfakes/657_644.mp4,1,546,656,480,h264,1.56,Deepfakes,Deepfakes,,ORIG_644,ORIG_657,PAIR_ORIG_644_ORIG_657,,
FFPP_0001658,FaceForensics++,Deepfakes/658_627.mp4,1,404,656,480,h264,0.59,Deepfakes,Deepfakes,,ORIG_627,ORIG_658,PAIR_ORIG_627_ORIG_658,,
FFPP_0001659,FaceForensics++,Deepfakes/659_749.mp4,1,1001,640,480,h264,1.45,Deepfakes,Deepfakes,,ORIG_749,ORIG_659,PAIR_ORIG_659_ORIG_749,,
FFPP_0001660,FaceForensics++,Deepfakes/660_634.mp4,1,340,1280,720,h264,3.74,Deepfakes,Deepfakes,,ORIG_634,ORIG_660,PAIR_ORIG_634_ORIG_660,,
FFPP_0001661,FaceForensics++,Deepfakes/661_670.mp4,1,513,1280,720,h264,3.18,Deepfakes,Deepfakes,,ORIG_670,ORIG_661,PAIR_ORIG_661_ORIG_670,,
FFPP_0001662,FaceForensics++,Deepfakes/662_641.mp4,1,496,1280,720,h264,3.06,Deepfakes,Deepfakes,,ORIG_641,ORIG_662,PAIR_ORIG_641_ORIG_662,,
